id_estacion,departamento,provincia,fecha_hora,temperatura_c,humedad_rel_porc,vel_viento_kmh,presion_hpa,precipitacion_mm,condicion_clima
EST-0001,Amazonas,Chachapoyas,2026-09-02 01:00:00,14.3,85.8,0.0,1004.3,0.88,Llovizna
EST-0001,Amazonas,Chachapoyas,2026-09-02 02:00:00,14.7,86.4,0.0,1003.8,3.47,Llovizna
EST-0001,Amazonas,Chachapoyas,2026-09-02 03:00:00,14.4,88.3,0.0,1005.6,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-02 04:00:00,15.5,90.4,0.0,1006.0,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-02 05:00:00,16.0,86.9,0.0,1005.7,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-02 06:00:00,18.6,80.8,0.0,1006.9,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-02 07:00:00,20.7,75.8,4.0,1002.0,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-02 08:00:00,21.9,78.2,5.2,1002.1,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-02 09:00:00,24.4,76.1,6.7,999.4,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-02 10:00:00,26.2,69.3,8.4,1001.9,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-02 11:00:00,28.3,63.3,11.1,999.7,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-02 12:00:00,28.8,64.9,11.4,1001.6,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-02 13:00:00,30.1,60.6,14.2,995.0,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-02 14:00:00,30.6,57.3,12.7,995.1,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-02 15:00:00,29.3,61.7,10.1,998.1,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-02 16:00:00,28.3,62.3,10.7,997.7,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-02 17:00:00,28.2,65.3,10.6,1001.0,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-02 18:00:00,26.1,60.3,8.5,1001.8,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-02 19:00:00,23.9,72.7,8.4,1002.3,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-02 20:00:00,21.7,77.8,5.4,1002.3,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-02 21:00:00,20.0,76.1,5.1,1005.7,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-02 22:00:00,18.5,87.9,3.3,1003.5,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-02 23:00:00,16.3,84.9,2.0,1003.1,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 00:00:00,15.0,86.2,0.0,1003.3,3.06,Llovizna
EST-0001,Amazonas,Chachapoyas,2026-09-03 01:00:00,14.7,87.0,0.0,1004.9,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-03 02:00:00,14.2,84.8,0.0,1003.9,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 03:00:00,14.6,93.3,0.0,1006.1,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-03 04:00:00,13.9,91.7,0.0,1005.6,2.84,Llovizna
EST-0001,Amazonas,Chachapoyas,2026-09-03 05:00:00,16.5,84.1,0.0,1002.5,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 06:00:00,18.2,88.8,0.0,1004.9,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-03 07:00:00,20.3,78.7,2.4,1001.6,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 08:00:00,22.4,77.3,7.4,1002.7,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 09:00:00,23.5,72.8,8.3,997.8,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 10:00:00,26.1,66.7,2.5,998.3,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 11:00:00,28.1,60.8,7.1,1001.3,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 12:00:00,29.3,65.9,12.8,997.1,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 13:00:00,30.6,57.3,10.1,998.0,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 14:00:00,29.8,55.5,12.7,994.2,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 15:00:00,30.0,60.2,8.6,997.5,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 16:00:00,28.7,55.5,11.0,998.9,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 17:00:00,27.8,63.6,12.8,997.2,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 18:00:00,25.9,73.3,8.9,1001.6,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 19:00:00,23.6,72.8,10.7,1001.0,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 20:00:00,21.6,73.6,6.3,1003.0,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 21:00:00,19.4,77.4,3.1,1004.0,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 22:00:00,18.8,78.9,0.1,1000.5,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-03 23:00:00,16.1,87.3,0.0,1006.8,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-04 00:00:00,15.1,93.4,0.0,1005.2,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-04 01:00:00,14.2,91.9,0.0,1004.5,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-04 02:00:00,14.3,89.9,0.0,1005.7,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-04 03:00:00,14.4,84.1,0.0,1003.7,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-04 04:00:00,15.0,88.8,0.0,1005.1,0.59,Llovizna
EST-0001,Amazonas,Chachapoyas,2026-09-04 05:00:00,17.1,89.0,0.0,1004.7,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-04 06:00:00,18.3,82.2,1.6,1000.0,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-04 07:00:00,19.7,80.0,2.7,1006.8,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-04 08:00:00,22.4,74.7,5.8,1001.2,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-04 09:00:00,23.4,76.2,5.2,996.1,5.74,Lluvia Fuerte
EST-0001,Amazonas,Chachapoyas,2026-09-04 10:00:00,26.5,65.2,7.6,1001.1,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-04 11:00:00,27.4,68.7,10.6,995.1,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-04 12:00:00,29.8,62.3,10.3,998.9,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-04 13:00:00,29.6,63.1,11.4,1003.2,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-04 14:00:00,29.6,64.0,13.9,997.5,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-04 15:00:00,29.8,63.7,11.1,998.7,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-04 16:00:00,28.6,60.8,13.8,997.8,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-04 17:00:00,26.6,63.3,15.0,998.2,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-04 18:00:00,26.7,66.2,6.5,999.7,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-04 19:00:00,24.0,72.7,8.8,1001.3,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-04 20:00:00,22.1,80.8,2.7,1002.6,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-04 21:00:00,20.3,78.6,7.2,1006.6,4.55,Llovizna
EST-0001,Amazonas,Chachapoyas,2026-09-04 22:00:00,17.8,79.7,2.3,999.0,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-04 23:00:00,16.6,87.3,1.5,1003.3,1.04,Llovizna
EST-0001,Amazonas,Chachapoyas,2026-09-05 00:00:00,15.4,85.2,2.0,1002.4,3.77,Llovizna
EST-0001,Amazonas,Chachapoyas,2026-09-05 01:00:00,14.3,88.7,1.2,1005.9,1.27,Llovizna
EST-0001,Amazonas,Chachapoyas,2026-09-05 02:00:00,13.9,91.2,0.0,1008.5,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-05 03:00:00,14.3,92.5,0.0,1004.2,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-05 04:00:00,15.6,88.7,0.0,1007.3,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-05 05:00:00,16.7,86.9,0.0,1002.6,2.04,Llovizna
EST-0001,Amazonas,Chachapoyas,2026-09-05 06:00:00,16.6,78.6,4.3,1003.9,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-05 07:00:00,21.0,82.4,4.7,1000.4,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-05 08:00:00,22.4,74.0,7.3,1001.1,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-05 09:00:00,24.1,69.9,7.1,1000.9,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-05 10:00:00,25.9,70.0,9.0,999.7,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-05 11:00:00,27.5,65.6,8.4,1000.8,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-05 12:00:00,27.9,58.1,14.9,998.4,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-05 13:00:00,29.8,59.3,11.1,995.3,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-05 14:00:00,29.8,63.4,13.5,997.7,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-05 15:00:00,29.1,59.4,12.4,1001.1,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-05 16:00:00,29.1,53.6,11.9,994.2,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-05 17:00:00,28.3,68.8,10.7,996.6,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-05 18:00:00,26.4,68.8,10.5,1001.1,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-05 19:00:00,23.7,69.1,8.4,1003.0,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-05 20:00:00,22.5,78.8,2.9,1001.3,2.81,Llovizna
EST-0001,Amazonas,Chachapoyas,2026-09-05 21:00:00,20.3,81.6,1.5,1001.6,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-05 22:00:00,17.6,83.2,2.4,1003.8,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-05 23:00:00,15.9,85.0,0.0,1005.2,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-06 00:00:00,15.1,91.0,0.0,1000.6,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-06 01:00:00,14.4,90.4,0.0,1004.4,5.89,Lluvia Fuerte
EST-0001,Amazonas,Chachapoyas,2026-09-06 02:00:00,14.3,92.4,0.0,1006.5,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-06 03:00:00,15.0,88.1,0.0,1006.5,1.18,Llovizna
EST-0001,Amazonas,Chachapoyas,2026-09-06 04:00:00,15.0,88.2,0.0,1002.6,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-06 05:00:00,16.1,85.9,2.8,1007.4,2.99,Llovizna
EST-0001,Amazonas,Chachapoyas,2026-09-06 06:00:00,18.8,87.8,4.3,1003.8,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-06 07:00:00,19.8,81.0,5.0,1003.2,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-06 08:00:00,21.5,74.7,7.6,1001.9,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-06 09:00:00,24.0,75.5,7.4,1002.3,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-06 10:00:00,25.6,71.7,7.4,1000.7,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-06 11:00:00,27.7,64.0,9.6,999.6,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-06 12:00:00,30.0,67.8,12.5,997.2,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-06 13:00:00,30.0,56.5,11.0,997.9,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-06 14:00:00,29.5,62.9,11.9,999.0,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-06 15:00:00,29.8,57.9,15.1,995.7,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-06 16:00:00,28.8,63.5,11.6,995.9,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-06 17:00:00,27.7,62.2,9.8,998.3,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-06 18:00:00,26.2,69.6,8.7,1002.1,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-06 19:00:00,23.2,68.9,3.3,1001.9,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-06 20:00:00,21.8,74.0,2.8,1000.0,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-06 21:00:00,20.4,78.8,6.1,998.9,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-06 22:00:00,18.0,80.2,0.6,1004.8,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-06 23:00:00,17.0,83.4,0.0,1003.4,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 00:00:00,14.2,85.8,0.0,1008.0,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-07 01:00:00,14.9,87.9,0.0,1004.9,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-07 02:00:00,13.0,89.2,0.0,1006.6,0.2,Llovizna
EST-0001,Amazonas,Chachapoyas,2026-09-07 03:00:00,15.2,87.7,2.2,1005.3,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-07 04:00:00,14.7,85.5,1.2,1003.6,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-07 05:00:00,16.3,83.5,0.0,1007.6,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 06:00:00,18.9,86.1,1.2,999.4,0.0,Nublado
EST-0001,Amazonas,Chachapoyas,2026-09-07 07:00:00,20.1,77.1,4.2,1002.3,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 08:00:00,22.0,75.9,1.9,1001.1,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 09:00:00,24.4,68.1,4.4,1001.5,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 10:00:00,26.6,74.4,8.4,998.8,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 11:00:00,27.8,64.3,9.0,999.1,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 12:00:00,28.8,63.1,12.3,1000.6,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 13:00:00,29.9,59.4,13.4,1002.8,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 14:00:00,29.6,60.3,14.9,995.6,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 15:00:00,29.2,60.1,15.0,998.3,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 16:00:00,29.3,60.5,12.2,999.5,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 17:00:00,27.8,69.3,12.1,1001.7,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 18:00:00,25.9,65.7,9.1,1003.4,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 19:00:00,24.6,70.7,7.4,1002.8,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 20:00:00,22.1,78.7,4.2,1002.1,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 21:00:00,19.8,80.6,0.6,1002.7,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 22:00:00,17.7,84.1,2.3,1007.6,0.0,Despejado
EST-0001,Amazonas,Chachapoyas,2026-09-07 23:00:00,16.8,85.2,0.8,1005.3,0.0,Nublado
EST-0002,Amazonas,Bagua,2026-09-01 00:00:00,14.2,88.8,0.0,1002.7,0.0,Nublado
EST-0002,Amazonas,Bagua,2026-09-01 01:00:00,13.8,87.1,0.0,1004.2,0.0,Nublado
EST-0002,Amazonas,Bagua,2026-09-01 02:00:00,14.1,88.6,0.3,1003.1,0.0,Nublado
EST-0002,Amazonas,Bagua,2026-09-01 03:00:00,14.9,95.5,0.0,1005.5,4.55,Llovizna
EST-0002,Amazonas,Bagua,2026-09-01 04:00:00,14.9,93.2,0.0,1002.5,2.09,Llovizna
EST-0002,Amazonas,Bagua,2026-09-01 05:00:00,16.4,85.7,0.0,1007.8,0.0,Nublado
EST-0002,Amazonas,Bagua,2026-09-01 06:00:00,17.6,81.5,0.0,1001.1,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-01 07:00:00,20.2,79.0,1.0,999.5,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-01 08:00:00,22.0,79.8,3.7,1000.0,4.1,Llovizna
EST-0002,Amazonas,Bagua,2026-09-01 09:00:00,23.4,67.9,8.1,1000.3,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-01 10:00:00,26.2,67.2,9.0,1000.0,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-01 11:00:00,27.2,67.1,9.1,999.5,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-01 12:00:00,28.7,66.7,9.7,996.0,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-01 13:00:00,29.4,58.2,13.6,1001.3,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-01 14:00:00,30.0,55.7,13.8,998.7,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-01 15:00:00,29.8,60.1,7.7,1000.9,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-01 16:00:00,28.8,63.2,12.0,995.0,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-01 17:00:00,26.8,68.3,8.9,999.8,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-01 18:00:00,26.0,63.6,9.8,1000.6,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-01 19:00:00,23.4,70.9,6.6,999.9,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-01 20:00:00,21.5,76.9,6.5,1002.6,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-01 21:00:00,19.7,77.8,1.9,1004.7,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-01 22:00:00,16.9,73.7,3.9,1004.1,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-01 23:00:00,15.8,83.5,0.0,1008.1,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-02 00:00:00,15.3,90.4,0.0,1007.3,0.0,Nublado
EST-0002,Amazonas,Bagua,2026-09-02 01:00:00,14.7,89.7,0.0,1006.2,4.55,Llovizna
EST-0002,Amazonas,Bagua,2026-09-02 02:00:00,14.6,96.5,0.0,1008.7,0.0,Nublado
EST-0002,Amazonas,Bagua,2026-09-02 03:00:00,13.3,86.4,0.0,1002.3,0.0,Nublado
EST-0002,Amazonas,Bagua,2026-09-02 04:00:00,14.6,83.5,0.0,1007.2,0.6,Llovizna
EST-0002,Amazonas,Bagua,2026-09-02 05:00:00,16.4,90.6,0.4,1002.7,1.75,Llovizna
EST-0002,Amazonas,Bagua,2026-09-02 06:00:00,17.9,85.4,1.7,1002.3,0.0,Nublado
EST-0002,Amazonas,Bagua,2026-09-02 07:00:00,19.7,78.6,1.5,1006.0,3.37,Llovizna
EST-0002,Amazonas,Bagua,2026-09-02 08:00:00,22.2,73.7,3.8,1002.5,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-02 09:00:00,24.3,71.4,7.8,999.9,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-02 10:00:00,25.0,67.6,7.6,1001.9,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-02 11:00:00,27.7,65.3,9.7,997.2,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-02 12:00:00,28.0,57.7,13.8,999.6,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-02 13:00:00,30.0,59.2,12.2,1001.1,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-02 14:00:00,31.1,61.7,13.6,999.9,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-02 15:00:00,29.6,56.7,15.8,998.6,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-02 16:00:00,29.4,61.1,14.7,998.8,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-02 17:00:00,28.0,65.7,8.3,999.5,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-02 18:00:00,26.0,70.5,10.7,1001.4,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-02 19:00:00,23.7,73.4,9.8,999.4,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-02 20:00:00,22.8,69.9,4.9,1002.4,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-02 21:00:00,20.0,83.1,4.6,1006.4,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-02 22:00:00,17.7,86.8,0.9,1002.3,0.0,Nublado
EST-0002,Amazonas,Bagua,2026-09-02 23:00:00,16.8,84.3,0.1,1006.9,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-03 00:00:00,15.0,98.5,0.0,1006.7,0.85,Llovizna
EST-0002,Amazonas,Bagua,2026-09-03 01:00:00,14.6,88.7,0.0,1003.0,1.87,Llovizna
EST-0002,Amazonas,Bagua,2026-09-03 02:00:00,14.2,93.9,0.0,1009.8,0.0,Nublado
EST-0002,Amazonas,Bagua,2026-09-03 03:00:00,14.6,90.3,0.0,1005.8,0.0,Nublado
EST-0002,Amazonas,Bagua,2026-09-03 04:00:00,14.8,88.9,0.0,1004.1,0.0,Nublado
EST-0002,Amazonas,Bagua,2026-09-03 05:00:00,17.2,86.1,0.0,1002.1,0.0,Nublado
EST-0002,Amazonas,Bagua,2026-09-03 06:00:00,18.6,85.8,0.0,1004.6,0.0,Nublado
EST-0002,Amazonas,Bagua,2026-09-03 07:00:00,19.5,77.0,7.0,1002.1,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-03 08:00:00,22.0,76.5,7.3,1002.5,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-03 09:00:00,23.5,72.8,9.0,1001.2,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-03 10:00:00,26.7,65.3,8.8,998.7,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-03 11:00:00,27.4,63.3,8.2,996.6,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-03 12:00:00,28.3,65.6,11.8,998.3,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-03 13:00:00,29.5,58.3,15.5,996.5,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-03 14:00:00,29.9,59.9,15.0,1001.1,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-03 15:00:00,29.4,62.2,11.7,997.6,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-03 16:00:00,28.8,64.1,10.0,996.4,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-03 17:00:00,27.3,62.7,13.8,1001.3,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-03 18:00:00,26.0,71.8,11.2,1000.3,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-03 19:00:00,23.9,67.3,7.3,999.0,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-03 20:00:00,21.8,75.9,4.7,999.0,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-03 21:00:00,18.8,78.0,1.9,1004.3,0.0,Despejado
EST-0002,Amazonas,Bagua,2026-09-03 22:00:00,17.8,84.7,3.5,1004.5,0.0,Despejado
